start_location,end_location,time_road
UKD6,UKJ3,4
UKD6,UKJ4,4
UKD6,UKK1,3
UKD6,UKK2,4
UKD6,UKK3,6
UKD6,UKK4,5
UKD6,UKL1,4
UKD6,UKL2,2
UKD6,UKM2,5
UKD6,UKM3,4
UKD6,UKM5,7
UKD6,UKM6,8
UKD6,UKN0,9
UKD7,AT11,25
UKD7,AT12,25
UKD7,AT13,25
UKD7,AT21,26
UKD7,AT22,25
UKD7,AT31,22
UKD7,AT32,23
UKD7,AT33,22
UKD7,AT34,19
UKD7,BE10,10
UKD7,BE21,11
UKD7,BE22,11
UKD7,BE23,10
UKD7,BE24,10
UKD7,BE25,9
UKD7,BE31,11
UKD7,BE32,10
UKD7,BE33,11
UKD7,BE34,12
UKD7,BE35,11
UKD7,BG31,40
UKD7,BG32,43
UKD7,BG33,44
UKD7,BG34,42
UKD7,BG41,40
UKD7,BG42,42
UKD7,CY00,65
UKD7,CZ01,22
UKD7,CZ02,22
UKD7,CZ03,22
UKD7,CZ04,21
UKD7,CZ05,24
UKD7,CZ06,25
UKD7,CZ07,26
UKD7,CZ08,27
UKD7,DE11,18
UKD7,DE12,17
UKD7,DE13,17
UKD7,DE14,19
UKD7,DE21,20
UKD7,DE22,21
UKD7,DE23,20
UKD7,DE24,19
UKD7,DE25,18
UKD7,DE26,17
UKD7,DE27,19
UKD7,DE30,20
UKD7,DE40,20
UKD7,DE50,16
UKD7,DE60,18
UKD7,DE71,15
UKD7,DE72,15
UKD7,DE73,16
UKD7,DE80,20
UKD7,DE91,17
UKD7,DE92,16
UKD7,DE93,17
UKD7,DE94,15
UKD7,DEA1,13
UKD7,DEA2,13
UKD7,DEA3,14
UKD7,DEA4,15
UKD7,DEA5,14
UKD7,DEB1,14
UKD7,DEB2,13
UKD7,DEB3,15
UKD7,DEC0,14
UKD7,DED2,21
UKD7,DED4,20
UKD7,DED5,19
UKD7,DEE0,18
UKD7,DEF0,19
UKD7,DEG0,18
UKD7,DK01,23
UKD7,DK02,22
UKD7,DK03,21
UKD7,DK04,22
UKD7,DK05,23
UKD7,EE00,44
UKD7,EL11,43
UKD7,EL12,41
UKD7,EL13,42
UKD7,EL14,43
UKD7,EL21,44
UKD7,EL22,49
UKD7,EL23,46
UKD7,EL24,45
UKD7,EL25,49
UKD7,EL30,46
UKD7,EL41,54
UKD7,EL42,57
UKD7,EL43,62
UKD7,ES11,32
UKD7,ES12,28
UKD7,ES13,25
UKD7,ES21,24
UKD7,ES22,24
UKD7,ES23,25
UKD7,ES24,26
UKD7,ES30,29
UKD7,ES41,27
UKD7,ES42,30
UKD7,ES43,32
UKD7,ES51,24
UKD7,ES52,31
UKD7,ES53,34
UKD7,ES61,35
UKD7,ES62,33
UKD7,ES63,39
UKD7,ES64,43
UKD7,ES70,91
UKD7,FI19,43
UKD7,FI1B,43
UKD7,FI1C,42
UKD7,FI1D,47
UKD7,FI20,36
UKD7,FR10,11
UKD7,FR21,12
UKD7,FR22,11
UKD7,FR23,11
UKD7,FR24,14
UKD7,FR25,13
UKD7,FR26,15
UKD7,FR30,9
UKD7,FR41,14
UKD7,FR42,16
UKD7,FR43,16
UKD7,FR51,16
UKD7,FR52,16
UKD7,FR53,18
UKD7,FR61,21
UKD7,FR62,20
UKD7,FR63,16
UKD7,FR71,18
UKD7,FR72,16
UKD7,FR81,20
UKD7,FR82,21
UKD7,FR83,33
UKD7,HR03,31
UKD7,HR04,29
UKD7,HU10,28
UKD7,HU21,28
UKD7,HU22,27
UKD7,HU23,29
UKD7,HU31,31
UKD7,HU32,32
UKD7,HU33,31
UKD7,IE01,9
UKD7,IE02,9
UKD7,ITC1,21
UKD7,ITC2,20
UKD7,ITC3,22
UKD7,ITC4,21
UKD7,ITF1,27
UKD7,ITF2,29
UKD7,ITF3,29
UKD7,ITF4,31
UKD7,ITF5,31
UKD7,ITF6,33
UKD7,ITG1,38
UKD7,ITG2,38
UKD7,ITH1,24
UKD7,ITH2,25
UKD7,ITH3,24
UKD7,ITH4,27
UKD7,ITH5,23
UKD7,ITI1,24
UKD7,ITI2,26
UKD7,ITI3,25
UKD7,ITI4,27
UKD7,LT00,36
UKD7,LU00,13
UKD7,LV00,39
UKD7,MT00,43
UKD7,NL11,14
UKD7,NL12,14
UKD7,NL13,14
UKD7,NL21,13
UKD7,NL22,13
UKD7,NL23,12
UKD7,NL31,12
UKD7,NL32,12
UKD7,NL33,12
UKD7,NL34,11
UKD7,NL41,11
UKD7,NL42,12
UKD7,PL11,26
UKD7,PL12,27
UKD7,PL21,28
UKD7,PL22,26
UKD7,PL31,31
UKD7,PL32,29
UKD7,PL33,30
UKD7,PL34,30
UKD7,PL41,24
UKD7,PL42,23
UKD7,PL43,22
UKD7,PL51,24
UKD7,PL52,25
UKD7,PL61,25
UKD7,PL62,31
UKD7,PL63,29
UKD7,PT11,32
UKD7,PT15,37
UKD7,PT16,33
UKD7,PT17,35
UKD7,PT18,34
UKD7,PT20,100
UKD7,PT30,77
UKD7,RO11,36
UKD7,RO12,37
UKD7,RO21,42
UKD7,RO22,42
UKD7,RO31,39
UKD7,RO32,40
UKD7,RO41,37
UKD7,RO42,33
UKD7,SE11,30
UKD7,SE12,29
UKD7,SE21,27
UKD7,SE22,24
UKD7,SE23,27
UKD7,SE31,31
UKD7,SE32,35
UKD7,SE33,40
UKD7,SI01,26
UKD7,SI02,28
UKD7,SK01,26
UKD7,SK02,27
UKD7,SK03,29
UKD7,SK04,32
UKD7,UKC1,3
UKD7,UKC2,3
UKD7,UKD1,3
UKD7,UKD3,1
UKD7,UKD4,1
UKD7,UKD6,1
UKD7,UKD7,1
UKD7,UKE1,3
UKD7,UKE2,2
UKD7,UKE3,2
UKD7,UKE4,2
UKD7,UKF1,2
UKD7,UKF2,3
UKD7,UKF3,3
UKD7,UKG1,2
UKD7,UKG2,2
UKD7,UKG3,2
UKD7,UKH1,4
UKD7,UKH2,3
UKD7,UKH3,4
UKD7,UKI1,4
UKD7,UKI2,4
UKD7,UKJ1,4
UKD7,UKJ2,5
UKD7,UKJ3,4
UKD7,UKJ4,5
UKD7,UKK1,4
UKD7,UKK2,5
UKD7,UKK3,6
UKD7,UKK4,5
UKD7,UKL1,4
UKD7,UKL2,3
UKD7,UKM2,5
UKD7,UKM3,4
UKD7,UKM5,7
UKD7,UKM6,8
UKD7,UKN0,9
UKE1,AT11,25
UKE1,AT12,24
UKE1,AT13,25
UKE1,AT21,26
UKE1,AT22,25
UKE1,AT31,22
UKE1,AT32,22
UKE1,AT33,22
UKE1,AT34,19
UKE1,BE10,10
UKE1,BE21,10
UKE1,BE22,11
UKE1,BE23,10
UKE1,BE24,10
UKE1,BE25,9
UKE1,BE31,10
UKE1,BE32,10
UKE1,BE33,11
UKE1,BE34,12
UKE1,BE35,11
UKE1,BG31,40
UKE1,BG32,42
UKE1,BG33,44
UKE1,BG34,42
UKE1,BG41,39
UKE1,BG42,41
UKE1,CY00,65
UKE1,CZ01,22
UKE1,CZ02,22
UKE1,CZ03,21
UKE1,CZ04,21
UKE1,CZ05,23
UKE1,CZ06,24
UKE1,CZ07,26
UKE1,CZ08,26
UKE1,DE11,17
UKE1,DE12,16
UKE1,DE13,17
UKE1,DE14,19
UKE1,DE21,20
UKE1,DE22,20
UKE1,DE23,19
UKE1,DE24,19
UKE1,DE25,18
UKE1,DE26,16
UKE1,DE27,19
UKE1,DE30,19
UKE1,DE40,20
UKE1,DE50,16
UKE1,DE60,18
UKE1,DE71,15
UKE1,DE72,15
UKE1,DE73,16
UKE1,DE80,20
UKE1,DE91,17
UKE1,DE92,16
UKE1,DE93,17
UKE1,DE94,15
UKE1,DEA1,13
UKE1,DEA2,12
UKE1,DEA3,13
UKE1,DEA4,15
UKE1,DEA5,13
UKE1,DEB1,14
UKE1,DEB2,13
UKE1,DEB3,15
UKE1,DEC0,14
UKE1,DED2,21
UKE1,DED4,20
UKE1,DED5,19
UKE1,DEE0,18
UKE1,DEF0,18
UKE1,DEG0,18
UKE1,DK01,23
UKE1,DK02,22
UKE1,DK03,21
UKE1,DK04,22
UKE1,DK05,23
UKE1,EE00,43
UKE1,EL11,43
UKE1,EL12,41
UKE1,EL13,42
UKE1,EL14,43
UKE1,EL21,44
UKE1,EL22,48
UKE1,EL23,46
UKE1,EL24,45
UKE1,EL25,48
UKE1,EL30,46
UKE1,EL41,54
UKE1,EL42,56
UKE1,EL43,61
UKE1,ES11,31
UKE1,ES12,28
UKE1,ES13,25
UKE1,ES21,23
UKE1,ES22,24
UKE1,ES23,24
UKE1,ES24,26
UKE1,ES30,29
UKE1,ES41,27
UKE1,ES42,30
UKE1,ES43,32
UKE1,ES51,24
UKE1,ES52,31
UKE1,ES53,34
UKE1,ES61,35
UKE1,ES62,32
UKE1,ES63,39
UKE1,ES64,42
UKE1,ES70,90
UKE1,FI19,43
UKE1,FI1B,42
UKE1,FI1C,42
UKE1,FI1D,47
UKE1,FI20,36
UKE1,FR10,11
UKE1,FR21,12
UKE1,FR22,10
UKE1,FR23,11
UKE1,FR24,14
UKE1,FR25,12
UKE1,FR26,15
UKE1,FR30,9
UKE1,FR41,13
UKE1,FR42,15
UKE1,FR43,16
UKE1,FR51,15
UKE1,FR52,15
UKE1,FR53,18
UKE1,FR61,21
UKE1,FR62,19
UKE1,FR63,16
UKE1,FR71,17
UKE1,FR72,16
UKE1,FR81,20
UKE1,FR82,20
UKE1,FR83,32
UKE1,HR03,31
UKE1,HR04,29
UKE1,HU10,28
UKE1,HU21,28
UKE1,HU22,27
UKE1,HU23,29
UKE1,HU31,30
UKE1,HU32,31
UKE1,HU33,31
UKE1,IE01,11
UKE1,IE02,11
UKE1,ITC1,21
UKE1,ITC2,19
UKE1,ITC3,22
UKE1,ITC4,21
UKE1,ITF1,27
UKE1,ITF2,29
UKE1,ITF3,28
UKE1,ITF4,31
UKE1,ITF5,31
UKE1,ITF6,33
UKE1,ITG1,38
UKE1,ITG2,38
UKE1,ITH1,24
UKE1,ITH2,25
UKE1,ITH3,24
UKE1,ITH4,27
UKE1,ITH5,23
UKE1,ITI1,24
UKE1,ITI2,25
UKE1,ITI3,25
UKE1,ITI4,27
UKE1,LT00,36
UKE1,LU00,13
UKE1,LV00,39
UKE1,MT00,43
UKE1,NL11,14
UKE1,NL12,13
UKE1,NL13,13
UKE1,NL21,13
UKE1,NL22,12
UKE1,NL23,12
UKE1,NL31,12
UKE1,NL32,12
UKE1,NL33,11
UKE1,NL34,11
UKE1,NL41,11
UKE1,NL42,11
UKE1,PL11,26
UKE1,PL12,27
UKE1,PL21,27
UKE1,PL22,26
UKE1,PL31,31
UKE1,PL32,29
UKE1,PL33,29
UKE1,PL34,29
UKE1,PL41,24
UKE1,PL42,23
UKE1,PL43,21
UKE1,PL51,24
UKE1,PL52,25
UKE1,PL61,25
UKE1,PL62,31
UKE1,PL63,28
UKE1,PT11,32
UKE1,PT15,37
UKE1,PT16,33
UKE1,PT17,34
UKE1,PT18,34
UKE1,PT20,98
UKE1,PT30,76
UKE1,RO11,36
UKE1,RO12,37
UKE1,RO21,42
UKE1,RO22,42
UKE1,RO31,38
UKE1,RO32,39
UKE1,RO41,37
UKE1,RO42,33
UKE1,SE11,30
UKE1,SE12,29
UKE1,SE21,27
UKE1,SE22,23
UKE1,SE23,26
UKE1,SE31,30
UKE1,SE32,35
UKE1,SE33,40
UKE1,SI01,26
UKE1,SI02,27
UKE1,SK01,25
UKE1,SK02,27
UKE1,SK03,28
UKE1,SK04,32
UKE1,UKC1,2
UKE1,UKC2,3
UKE1,UKD1,4
UKE1,UKD3,2
UKE1,UKD4,3
UKE1,UKD6,3
UKE1,UKD7,3
UKE1,UKE1,1
UKE1,UKE2,2
UKE1,UKE3,1
UKE1,UKE4,2
UKE1,UKF1,2
UKE1,UKF2,2
UKE1,UKF3,2
UKE1,UKG1,3
UKE1,UKG2,3
UKE1,UKG3,3
UKE1,UKH1,3
UKE1,UKH2,3
UKE1,UKH3,4
UKE1,UKI1,4
UKE1,UKI2,4
UKE1,UKJ1,4
UKE1,UKJ2,5
UKE1,UKJ3,5
UKE1,UKJ4,4
UKE1,UKK1,4
UKE1,UKK2,5
UKE1,UKK3,7
UKE1,UKK4,6
UKE1,UKL1,5
UKE1,UKL2,4
UKE1,UKM2,6
UKE1,UKM3,5
UKE1,UKM5,8
UKE1,UKM6,9
UKE1,UKN0,10
UKE2,AT11,26
UKE2,AT12,25
UKE2,AT13,25
UKE2,AT21,27
UKE2,AT22,25
UKE2,AT31,23
UKE2,AT32,23
UKE2,AT33,23
UKE2,AT34,20
UKE2,BE10,11
UKE2,BE21,11
UKE2,BE22,11
UKE2,BE23,10
UKE2,BE24,11
UKE2,BE25,10
UKE2,BE31,11
UKE2,BE32,10
UKE2,BE33,12
UKE2,BE34,12
UKE2,BE35,11
UKE2,BG31,40
UKE2,BG32,43
UKE2,BG33,44
UKE2,BG34,43
UKE2,BG41,40
UKE2,BG42,41
UKE2,CY00,66
UKE2,CZ01,22
UKE2,CZ02,22
UKE2,CZ03,22
UKE2,CZ04,22
UKE2,CZ05,24
UKE2,CZ06,25
UKE2,CZ07,26
UKE2,CZ08,27
UKE2,DE11,18
UKE2,DE12,17
UKE2,DE13,17
UKE2,DE14,19
UKE2,DE21,21
UKE2,DE22,21
UKE2,DE23,20
UKE2,DE24,19
UKE2,DE25,18
UKE2,DE26,17
UKE2,DE27,20
UKE2,DE30,20
UKE2,DE40,20
UKE2,DE50,16
UKE2,DE60,18
UKE2,DE71,16
UKE2,DE72,15
UKE2,DE73,16
UKE2,DE80,20
UKE2,DE91,17
UKE2,DE92,16
UKE2,DE93,17
UKE2,DE94,15
UKE2,DEA1,13
UKE2,DEA2,13
UKE2,DEA3,14
UKE2,DEA4,15
UKE2,DEA5,14
UKE2,DEB1,14
UKE2,DEB2,14
UKE2,DEB3,16
UKE2,DEC0,14
UKE2,DED2,21
UKE2,DED4,21
UKE2,DED5,19
UKE2,DEE0,19
UKE2,DEF0,19
UKE2,DEG0,18
UKE2,DK01,23
UKE2,DK02,23
UKE2,DK03,21
UKE2,DK04,22
UKE2,DK05,23
UKE2,EE00,44
UKE2,EL11,44
UKE2,EL12,41
UKE2,EL13,43
UKE2,EL14,43
UKE2,EL21,44
UKE2,EL22,49
UKE2,EL23,46
UKE2,EL24,46
UKE2,EL25,49
UKE2,EL30,47
UKE2,EL41,54
UKE2,EL42,57
UKE2,EL43,62
UKE2,ES11,32
UKE2,ES12,28
UKE2,ES13,25
UKE2,ES21,24
UKE2,ES22,24
UKE2,ES23,25
UKE2,ES24,26
UKE2,ES30,29
UKE2,ES41,28
UKE2,ES42,30
UKE2,ES43,33
UKE2,ES51,24
UKE2,ES52,31
UKE2,ES53,34
UKE2,ES61,36
UKE2,ES62,33
UKE2,ES63,40
UKE2,ES64,43
UKE2,ES70,90
UKE2,FI19,43
UKE2,FI1B,43
UKE2,FI1C,43
UKE2,FI1D,47
UKE2,FI20,36
UKE2,FR10,12
UKE2,FR21,12
UKE2,FR22,11
UKE2,FR23,11
UKE2,FR24,15
UKE2,FR25,13
UKE2,FR26,15
UKE2,FR30,9
UKE2,FR41,14
UKE2,FR42,16
UKE2,FR43,16
UKE2,FR51,16
UKE2,FR52,16
UKE2,FR53,18
UKE2,FR61,21
UKE2,FR62,20
UKE2,FR63,16
UKE2,FR71,18
UKE2,FR72,17
UKE2,FR81,21
UKE2,FR82,21
UKE2,FR83,33
UKE2,HR03,31
UKE2,HR04,29
UKE2,HU10,28
UKE2,HU21,29
UKE2,HU22,27
UKE2,HU23,29
UKE2,HU31,31
UKE2,HU32,33
UKE2,HU33,31
UKE2,IE01,11
UKE2,IE02,10
UKE2,ITC1,21
UKE2,ITC2,20
UKE2,ITC3,23
UKE2,ITC4,22
UKE2,ITF1,28
UKE2,ITF2,29
UKE2,ITF3,29
UKE2,ITF4,31
UKE2,ITF5,31
UKE2,ITF6,34
UKE2,ITG1,38
UKE2,ITG2,38
UKE2,ITH1,25
UKE2,ITH2,25
UKE2,ITH3,24
UKE2,ITH4,27
UKE2,ITH5,23
UKE2,ITI1,25
UKE2,ITI2,26
UKE2,ITI3,26
UKE2,ITI4,27
UKE2,LT00,36
UKE2,LU00,13
UKE2,LV00,39
UKE2,MT00,44
UKE2,NL11,14
UKE2,NL12,14
UKE2,NL13,14
UKE2,NL21,14
UKE2,NL22,13
UKE2,NL23,13
UKE2,NL31,12
UKE2,NL32,13
UKE2,NL33,12
UKE2,NL34,11
UKE2,NL41,12
UKE2,NL42,12
UKE2,PL11,26
UKE2,PL12,27
UKE2,PL21,28
UKE2,PL22,27
UKE2,PL31,31
UKE2,PL32,30
UKE2,PL33,30
UKE2,PL34,30
UKE2,PL41,24
UKE2,PL42,23
UKE2,PL43,22
UKE2,PL51,24
UKE2,PL52,25
UKE2,PL61,26
UKE2,PL62,31
UKE2,PL63,29
UKE2,PT11,33
UKE2,PT15,37
UKE2,PT16,33
UKE2,PT17,35
UKE2,PT18,34
UKE2,PT20,100
UKE2,PT30,77
UKE2,RO11,37
UKE2,RO12,37
UKE2,RO21,42
UKE2,RO22,42
UKE2,RO31,39
UKE2,RO32,40
UKE2,RO41,37
UKE2,RO42,33
UKE2,SE11,30
UKE2,SE12,30
UKE2,SE21,28
UKE2,SE22,24
UKE2,SE23,27
UKE2,SE31,31
UKE2,SE32,35
UKE2,SE33,40
UKE2,SI01,27
UKE2,SI02,28
UKE2,SK01,26
UKE2,SK02,28
UKE2,SK03,29
UKE2,SK04,33
UKE2,UKC1,1
UKE2,UKC2,2
UKE2,UKD1,3
UKE2,UKD3,2
UKE2,UKD4,2
UKE2,UKD6,2
UKE2,UKD7,2
UKE2,UKE1,2
UKE2,UKE2,1
UKE2,UKE3,2
UKE2,UKE4,2
UKE2,UKF1,2
UKE2,UKF2,3
UKE2,UKF3,2
UKE2,UKG1,3
UKE2,UKG2,3
UKE2,UKG3,3
UKE2,UKH1,4
UKE2,UKH2,4
UKE2,UKH3,4
UKE2,UKI1,5
UKE2,UKI2,4
UKE2,UKJ1,4
UKE2,UKJ2,5
UKE2,UKJ3,5
UKE2,UKJ4,5
UKE2,UKK1,4
UKE2,UKK2,5
UKE2,UKK3,7
UKE2,UKK4,6
UKE2,UKL1,5
UKE2,UKL2,4
UKE2,UKM2,5
UKE2,UKM3,4
UKE2,UKM5,7
UKE2,UKM6,8
UKE2,UKN0,9
UKE3,AT11,25
UKE3,AT12,24
UKE3,AT13,24
UKE3,AT21,26
UKE3,AT22,24
UKE3,AT31,22
UKE3,AT32,22
UKE3,AT33,22
UKE3,AT34,19
UKE3,BE10,10
UKE3,BE21,10
UKE3,BE22,11
UKE3,BE23,9
UKE3,BE24,10
UKE3,BE25,9
UKE3,BE31,10
UKE3,BE32,9
UKE3,BE33,11
UKE3,BE34,11
UKE3,BE35,10
UKE3,BG31,39
UKE3,BG32,41
UKE3,BG33,43
UKE3,BG34,42
UKE3,BG41,39
UKE3,BG42,41
UKE3,CY00,65
UKE3,CZ01,22
UKE3,CZ02,22
UKE3,CZ03,21
UKE3,CZ04,21
UKE3,CZ05,23
UKE3,CZ06,24
UKE3,CZ07,25
UKE3,CZ08,26
UKE3,DE11,17
UKE3,DE12,16
UKE3,DE13,17
UKE3,DE14,18
UKE3,DE21,20
UKE3,DE22,20
UKE3,DE23,19
UKE3,DE24,18
UKE3,DE25,18
UKE3,DE26,16
UKE3,DE27,19
UKE3,DE30,19
UKE3,DE40,19
UKE3,DE50,16
UKE3,DE60,18
UKE3,DE71,15
UKE3,DE72,15
UKE3,DE73,15
UKE3,DE80,20
UKE3,DE91,16
UKE3,DE92,16
UKE3,DE93,17
UKE3,DE94,15
UKE3,DEA1,12
UKE3,DEA2,12
UKE3,DEA3,13
UKE3,DEA4,14
UKE3,DEA5,13
UKE3,DEB1,13
UKE3,DEB2,13
UKE3,DEB3,15
UKE3,DEC0,13
UKE3,DED2,20
UKE3,DED4,20
UKE3,DED5,18
UKE3,DEE0,18
UKE3,DEF0,18
UKE3,DEG0,18
UKE3,DK01,22
UKE3,DK02,22
UKE3,DK03,20
UKE3,DK04,21
UKE3,DK05,23
UKE3,EE00,42
UKE3,EL11,43
UKE3,EL12,40
UKE3,EL13,41
UKE3,EL14,42
UKE3,EL21,43
UKE3,EL22,48
UKE3,EL23,45
UKE3,EL24,44
UKE3,EL25,48
UKE3,EL30,46
UKE3,EL41,53
UKE3,EL42,56
UKE3,EL43,61
UKE3,ES11,31
UKE3,ES12,28
UKE3,ES13,25
UKE3,ES21,23
UKE3,ES22,23
UKE3,ES23,24
UKE3,ES24,25
UKE3,ES30,28
UKE3,ES41,27
UKE3,ES42,30
UKE3,ES43,32
UKE3,ES51,23
UKE3,ES52,30
UKE3,ES53,34
UKE3,ES61,34
UKE3,ES62,32
UKE3,ES63,39
UKE3,ES64,42
UKE3,ES70,89
UKE3,FI19,42
UKE3,FI1B,42
UKE3,FI1C,42
UKE3,FI1D,47
UKE3,FI20,35
UKE3,FR10,11
UKE3,FR21,12
UKE3,FR22,10
UKE3,FR23,10
UKE3,FR24,14
UKE3,FR25,12
UKE3,FR26,14
UKE3,FR30,9
UKE3,FR41,13
UKE3,FR42,15
UKE3,FR43,16
UKE3,FR51,15
UKE3,FR52,15
UKE3,FR53,17
UKE3,FR61,20
UKE3,FR62,19
UKE3,FR63,15
UKE3,FR71,17
UKE3,FR72,16
UKE3,FR81,20
UKE3,FR82,20
UKE3,FR83,32
UKE3,HR03,30
UKE3,HR04,28
UKE3,HU10,28
UKE3,HU21,27
UKE3,HU22,26
UKE3,HU23,28
UKE3,HU31,30
UKE3,HU32,31
UKE3,HU33,30
UKE3,IE01,11
UKE3,IE02,10
UKE3,ITC1,20
UKE3,ITC2,19
UKE3,ITC3,22
UKE3,ITC4,21
UKE3,ITF1,26
UKE3,ITF2,28
UKE3,ITF3,28
UKE3,ITF4,30
UKE3,ITF5,31
UKE3,ITF6,33
UKE3,ITG1,37
UKE3,ITG2,38
UKE3,ITH1,24
UKE3,ITH2,24
UKE3,ITH3,23
UKE3,ITH4,26
UKE3,ITH5,22
UKE3,ITI1,24
UKE3,ITI2,25
UKE3,ITI3,25
UKE3,ITI4,26
UKE3,LT00,35
UKE3,LU00,12
UKE3,LV00,38
UKE3,MT00,43
UKE3,NL11,13
UKE3,NL12,13
UKE3,NL13,13
UKE3,NL21,13
UKE3,NL22,12
UKE3,NL23,12
UKE3,NL31,11
UKE3,NL32,12
UKE3,NL33,11
UKE3,NL34,10
UKE3,NL41,11
UKE3,NL42,11
UKE3,PL11,25
UKE3,PL12,26
UKE3,PL21,27
UKE3,PL22,26
UKE3,PL31,30
UKE3,PL32,29
UKE3,PL33,29
UKE3,PL34,29
UKE3,PL41,23
UKE3,PL42,22
UKE3,PL43,21
UKE3,PL51,23
UKE3,PL52,24
UKE3,PL61,25
UKE3,PL62,29
UKE3,PL63,28
UKE3,PT11,32
UKE3,PT15,36
UKE3,PT16,32
UKE3,PT17,34
UKE3,PT18,34
UKE3,PT20,99
UKE3,PT30,76
UKE3,RO11,36
UKE3,RO12,36
UKE3,RO21,42
UKE3,RO22,42
UKE3,RO31,38
UKE3,RO32,39
UKE3,RO41,36
UKE3,RO42,32
UKE3,SE11,29
UKE3,SE12,29
UKE3,SE21,27
UKE3,SE22,23
UKE3,SE23,26
UKE3,SE31,30
UKE3,SE32,34
UKE3,SE33,39
UKE3,SI01,26
UKE3,SI02,27
UKE3,SK01,25
UKE3,SK02,27
UKE3,SK03,28
UKE3,SK04,31
UKE3,UKC1,2
UKE3,UKC2,2
UKE3,UKD1,3
UKE3,UKD3,2
UKE3,UKD4,2
UKE3,UKD6,2
UKE3,UKD7,2
UKE3,UKE1,1
UKE3,UKE2,2
UKE3,UKE3,1
UKE3,UKE4,1
UKE3,UKF1,1
UKE3,UKF2,2
UKE3,UKF3,2
UKE3,UKG1,2
UKE3,UKG2,2
UKE3,UKG3,2
UKE3,UKH1,3
UKE3,UKH2,3
UKE3,UKH3,3
UKE3,UKI1,4
UKE3,UKI2,3
UKE3,UKJ1,3
UKE3,UKJ2,4
UKE3,UKJ3,4
UKE3,UKJ4,4
UKE3,UKK1,4
UKE3,UKK2,5
UKE3,UKK3,6
UKE3,UKK4,5
UKE3,UKL1,4
UKE3,UKL2,3
UKE3,UKM2,5
UKE3,UKM3,5
UKE3,UKM5,8
UKE3,UKM6,9
UKE3,UKN0,9
UKE4,AT11,25
UKE4,AT12,25
UKE4,AT13,25
UKE4,AT21,26
UKE4,AT22,25
UKE4,AT31,22
UKE4,AT32,23
UKE4,AT33,22
UKE4,AT34,19
UKE4,BE10,10
UKE4,BE21,10
UKE4,BE22,11
UKE4,BE23,10
UKE4,BE24,10
UKE4,BE25,9
UKE4,BE31,11
UKE4,BE32,10
UKE4,BE33,11
UKE4,BE34,12
UKE4,BE35,11
UKE4,BG31,40
UKE4,BG32,43
UKE4,BG33,44
UKE4,BG34,42
UKE4,BG41,39
UKE4,BG42,41
UKE4,CY00,65
UKE4,CZ01,22
UKE4,CZ02,22
UKE4,CZ03,21
UKE4,CZ04,21
UKE4,CZ05,24
UKE4,CZ06,25
UKE4,CZ07,26
UKE4,CZ08,26
UKE4,DE11,17
UKE4,DE12,17
UKE4,DE13,17
UKE4,DE14,19
UKE4,DE21,20
UKE4,DE22,21
UKE4,DE23,19
UKE4,DE24,19
UKE4,DE25,18
UKE4,DE26,17
UKE4,DE27,19
UKE4,DE30,20
UKE4,DE40,20
UKE4,DE50,16
UKE4,DE60,18
UKE4,DE71,15
UKE4,DE72,15
UKE4,DE73,16
UKE4,DE80,20
UKE4,DE91,17
UKE4,DE92,16
UKE4,DE93,17
UKE4,DE94,15
UKE4,DEA1,13
UKE4,DEA2,13
UKE4,DEA3,14
UKE4,DEA4,15
UKE4,DEA5,14
UKE4,DEB1,14
UKE4,DEB2,13
UKE4,DEB3,15
UKE4,DEC0,14
UKE4,DED2,21
UKE4,DED4,20
UKE4,DED5,19
UKE4,DEE0,18
UKE4,DEF0,18
UKE4,DEG0,18
UKE4,DK01,23
UKE4,DK02,22
UKE4,DK03,21
UKE4,DK04,22
UKE4,DK05,23
UKE4,EE00,43
UKE4,EL11,43
UKE4,EL12,41
UKE4,EL13,42
UKE4,EL14,43
UKE4,EL21,43
UKE4,EL22,49
UKE4,EL23,46
UKE4,EL24,45
UKE4,EL25,49
UKE4,EL30,47
UKE4,EL41,53
UKE4,EL42,57
UKE4,EL43,62
UKE4,ES11,32
UKE4,ES12,28
UKE4,ES13,25
UKE4,ES21,24
UKE4,ES22,24
UKE4,ES23,25
UKE4,ES24,26
UKE4,ES30,29
UKE4,ES41,27
UKE4,ES42,31
UKE4,ES43,32
UKE4,ES51,24
UKE4,ES52,31
UKE4,ES53,34
UKE4,ES61,35
UKE4,ES62,33
UKE4,ES63,39
UKE4,ES64,43
UKE4,ES70,90
UKE4,FI19,43
UKE4,FI1B,42
UKE4,FI1C,43
UKE4,FI1D,47
UKE4,FI20,36
UKE4,FR10,11
UKE4,FR21,12
UKE4,FR22,10
UKE4,FR23,11
UKE4,FR24,14
UKE4,FR25,12
UKE4,FR26,15
UKE4,FR30,9
UKE4,FR41,14
UKE4,FR42,15
UKE4,FR43,16
UKE4,FR51,15
UKE4,FR52,16
UKE4,FR53,18
UKE4,FR61,21
UKE4,FR62,20
UKE4,FR63,16
UKE4,FR71,18
UKE4,FR72,17
UKE4,FR81,21
UKE4,FR82,21
UKE4,FR83,33
UKE4,HR03,31
UKE4,HR04,29
UKE4,HU10,28
UKE4,HU21,28
UKE4,HU22,26
UKE4,HU23,29
UKE4,HU31,31
UKE4,HU32,32
UKE4,HU33,31
UKE4,IE01,11
UKE4,IE02,10
UKE4,ITC1,21
UKE4,ITC2,20
UKE4,ITC3,22
