start_location,end_location,total_cost
FR71,SE23,2972
FR71,SE31,3295
FR71,SE32,3744
FR71,SE33,4229
FR71,SI01,1488
FR71,SI02,1330
FR71,SK01,1874
FR71,SK02,1976
FR71,SK03,2095
FR71,SK04,2369
FR71,UKC1,2373
FR71,UKC2,2408
FR71,UKD1,2433
FR71,UKD3,2295
FR71,UKD4,2314
FR71,UKD6,2283
FR71,UKD7,2298
FR71,UKE1,2266
FR71,UKE2,2316
FR71,UKE3,2232
FR71,UKE4,2274
FR71,UKF1,2202
FR71,UKF2,2107
FR71,UKF3,2173
FR71,UKG1,2186
FR71,UKG2,2222
FR71,UKG3,2177
FR71,UKH1,2096
FR71,UKH2,2013
FR71,UKH3,1991
FR71,UKI1,2016
FR71,UKI2,2021
FR71,UKJ1,2060
FR71,UKJ2,2007
FR71,UKJ3,2095
FR71,UKJ4,1922
FR71,UKK1,2172
FR71,UKK2,2163
FR71,UKK3,2398
FR71,UKK4,2269
FR71,UKL1,2301
FR71,UKL2,2261
FR71,UKM2,2642
FR71,UKM3,2608
FR71,UKM5,2883
FR71,UKM6,2968
FR71,UKN0,3107
FR72,AT11,2275
FR72,AT12,2236
FR72,AT13,2251
FR72,AT21,1808
FR72,AT22,2081
FR72,AT31,1926
FR72,AT32,1849
FR72,AT33,1694
FR72,AT34,1314
FR72,BE10,1270
FR72,BE21,1335
FR72,BE22,1376
FR72,BE23,1280
FR72,BE24,1306
FR72,BE25,1259
FR72,BE31,1225
FR72,BE32,1181
FR72,BE33,1328
FR72,BE34,1212
FR72,BE35,1229
FR72,BG31,2790
FR72,BG32,2964
FR72,BG33,3096
FR72,BG34,3023
FR72,BG41,2762
FR72,BG42,2871
FR72,CY00,5149
FR72,CZ01,1494
FR72,CZ02,1557
FR72,CZ03,1465
FR72,CZ04,1555
FR72,CZ05,1671
FR72,CZ06,1784
FR72,CZ07,1851
FR72,CZ08,1956
FR72,DE11,1226
FR72,DE12,1117
FR72,DE13,1009
FR72,DE14,1244
FR72,DE21,1562
FR72,DE22,1688
FR72,DE23,1544
FR72,DE24,1527
FR72,DE25,1421
FR72,DE26,1398
FR72,DE27,1388
FR72,DE30,2039
FR72,DE40,2031
FR72,DE50,1835
FR72,DE60,2099
FR72,DE71,1310
FR72,DE72,1379
FR72,DE73,1508
FR72,DE80,2224
FR72,DE91,1660
FR72,DE92,1722
FR72,DE93,1892
FR72,DE94,1726
FR72,DEA1,1474
FR72,DEA2,1389
FR72,DEA3,1566
FR72,DEA4,1689
FR72,DEA5,1559
FR72,DEB1,1347
FR72,DEB2,1224
FR72,DEB3,1128
FR72,DEC0,1177
FR72,DED2,1841
FR72,DED4,1693
FR72,DED5,1797
FR72,DEE0,1764
FR72,DEF0,2082
FR72,DEG0,1605
FR72,DK01,2837
FR72,DK02,2679
FR72,DK03,2534
FR72,DK04,2619
FR72,DK05,2795
FR72,EE00,3387
FR72,EL11,3312
FR72,EL12,3171
FR72,EL13,3288
FR72,EL14,3339
FR72,EL21,3315
FR72,EL22,3687
FR72,EL23,3628
FR72,EL24,3545
FR72,EL25,3854
FR72,EL30,3763
FR72,EL41,4219
FR72,EL42,4559
FR72,EL43,4914
FR72,ES11,1832
FR72,ES12,1500
FR72,ES13,1319
FR72,ES21,1192
FR72,ES22,1184
FR72,ES23,1295
FR72,ES24,1233
FR72,ES30,1603
FR72,ES41,1447
FR72,ES42,1609
FR72,ES43,1805
FR72,ES51,1106
FR72,ES52,1659
FR72,ES53,2116
FR72,ES61,2021
FR72,ES62,1747
FR72,ES63,2418
FR72,ES64,2807
FR72,ES70,6759
FR72,FI19,4717
FR72,FI1B,4558
FR72,FI1C,4547
FR72,FI1D,4789
FR72,FI20,3810
FR72,FR10,837
FR72,FR21,927
FR72,FR22,931
FR72,FR23,1027
FR72,FR24,670
FR72,FR25,1143
FR72,FR26,450
FR72,FR30,1110
FR72,FR41,1019
FR72,FR42,944
FR72,FR43,676
FR72,FR51,877
FR72,FR52,1054
FR72,FR53,639
FR72,FR61,842
FR72,FR62,745
FR72,FR63,433
FR72,FR71,445
FR72,FR72,194
FR72,FR81,667
FR72,FR82,858
FR72,FR83,2070
FR72,HR03,1839
FR72,HR04,1911
FR72,HU10,2287
FR72,HU21,2133
FR72,HU22,1944
FR72,HU23,2047
FR72,HU31,2531
FR72,HU32,2504
FR72,HU33,2393
FR72,IE01,2975
FR72,IE02,2796
FR72,ITC1,876
FR72,ITC2,776
FR72,ITC3,1118
FR72,ITC4,1052
FR72,ITF1,2001
FR72,ITF2,2123
FR72,ITF3,2124
FR72,ITF4,2495
FR72,ITF5,2377
FR72,ITF6,2642
FR72,ITG1,3092
FR72,ITG2,2349
FR72,ITH1,1455
FR72,ITH2,1273
FR72,ITH3,1332
FR72,ITH4,1493
FR72,ITH5,1373
FR72,ITI1,1374
FR72,ITI2,1642
FR72,ITI3,1744
FR72,ITI4,1763
FR72,LT00,2810
FR72,LU00,1191
FR72,LV00,3083
FR72,MT00,3675
FR72,NL11,1691
FR72,NL12,1658
FR72,NL13,1653
FR72,NL21,1637
FR72,NL22,1547
FR72,NL23,1563
FR72,NL31,1525
FR72,NL32,1573
FR72,NL33,1560
FR72,NL34,1359
FR72,NL41,1461
FR72,NL42,1434
FR72,PL11,2150
FR72,PL12,2361
FR72,PL21,2202
FR72,PL22,2023
FR72,PL31,2514
FR72,PL32,2402
FR72,PL33,2293
FR72,PL34,2533
FR72,PL41,2088
FR72,PL42,2048
FR72,PL43,1870
FR72,PL51,1831
FR72,PL52,1964
FR72,PL61,2361
FR72,PL62,2622
FR72,PL63,2423
FR72,PT11,1852
FR72,PT15,2253
FR72,PT16,1910
FR72,PT17,2234
FR72,PT18,2032
FR72,PT20,7660
FR72,PT30,5651
FR72,RO11,2684
FR72,RO12,2760
FR72,RO21,3000
FR72,RO22,3036
FR72,RO31,2873
FR72,RO32,2944
FR72,RO41,2730
FR72,RO42,2517
FR72,SE11,3480
FR72,SE12,3399
FR72,SE21,3223
FR72,SE22,2807
FR72,SE23,3107
FR72,SE31,3442
FR72,SE32,3925
FR72,SE33,4345
FR72,SI01,1803
FR72,SI02,1600
FR72,SK01,1965
FR72,SK02,1993
FR72,SK03,2145
FR72,SK04,2341
FR72,UKC1,2098
FR72,UKC2,2136
FR72,UKD1,2191
FR72,UKD3,2044
FR72,UKD4,2105
FR72,UKD6,2031
FR72,UKD7,2037
FR72,UKE1,2037
FR72,UKE2,2110
FR72,UKE3,2030
FR72,UKE4,2026
FR72,UKF1,1913
FR72,UKF2,1869
FR72,UKF3,1928
FR72,UKG1,1959
FR72,UKG2,1940
FR72,UKG3,1949
FR72,UKH1,1848
FR72,UKH2,1806
FR72,UKH3,1757
FR72,UKI1,1783
FR72,UKI2,1778
FR72,UKJ1,1843
FR72,UKJ2,1769
FR72,UKJ3,1870
FR72,UKJ4,1717
FR72,UKK1,1907
FR72,UKK2,1934
FR72,UKK3,2134
FR72,UKK4,2035
FR72,UKL1,2052
FR72,UKL2,1995
FR72,UKM2,2380
FR72,UKM3,2399
FR72,UKM5,2620
FR72,UKM6,2721
FR72,UKN0,2893
FR81,AT11,2491
FR81,AT12,2560
FR81,AT13,2578
FR81,AT21,2000
FR81,AT22,2269
FR81,AT31,2247
FR81,AT32,2147
FR81,AT33,1876
FR81,AT34,1647
FR81,BE10,1892
FR81,BE21,1972
FR81,BE22,1960
FR81,BE23,1933
FR81,BE24,1910
FR81,BE25,1901
FR81,BE31,1849
FR81,BE32,1770
FR81,BE33,1854
FR81,BE34,1705
FR81,BE35,1788
FR81,BG31,2998
FR81,BG32,3149
FR81,BG33,3274
FR81,BG34,3189
FR81,BG41,2990
FR81,BG42,3062
FR81,CY00,5334
FR81,CZ01,1998
FR81,CZ02,1995
FR81,CZ03,1940
FR81,CZ04,1997
FR81,CZ05,2162
FR81,CZ06,2213
FR81,CZ07,2312
FR81,CZ08,2418
FR81,DE11,1644
FR81,DE12,1558
FR81,DE13,1371
FR81,DE14,1654
FR81,DE21,1919
FR81,DE22,2143
FR81,DE23,1961
FR81,DE24,1959
FR81,DE25,1843
FR81,DE26,1805
FR81,DE27,1811
FR81,DE30,2493
FR81,DE40,2489
FR81,DE50,2366
FR81,DE60,2564
FR81,DE71,1725
FR81,DE72,1822
FR81,DE73,1959
FR81,DE80,2666
FR81,DE91,2079
FR81,DE92,2165
FR81,DE93,2350
FR81,DE94,2240
FR81,DEA1,1969
FR81,DEA2,1863
FR81,DEA3,2071
FR81,DEA4,2160
FR81,DEA5,2014
FR81,DEB1,1802
FR81,DEB2,1640
FR81,DEB3,1558
FR81,DEC0,1598
FR81,DED2,2287
FR81,DED4,2107
FR81,DED5,2203
FR81,DEE0,2150
FR81,DEF0,2540
FR81,DEG0,2059
FR81,DK01,3195
FR81,DK02,3188
FR81,DK03,3026
FR81,DK04,3137
FR81,DK05,3278
FR81,EE00,3876
FR81,EL11,3534
FR81,EL12,3377
FR81,EL13,3496
FR81,EL14,3508
FR81,EL21,3211
FR81,EL22,3487
FR81,EL23,3480
FR81,EL24,3689
FR81,EL25,3658
FR81,EL30,3991
FR81,EL41,4388
FR81,EL42,4835
FR81,EL43,5055
FR81,ES11,1656
FR81,ES12,1434
FR81,ES13,1233
FR81,ES21,1159
FR81,ES22,1002
FR81,ES23,912
FR81,ES24,774
FR81,ES30,1081
FR81,ES41,1222
FR81,ES42,1207
FR81,ES43,1365
FR81,ES51,554
FR81,ES52,1078
FR81,ES53,1546
FR81,ES61,1574
FR81,ES62,1211
FR81,ES63,2023
FR81,ES64,2271
FR81,ES70,6472
FR81,FI19,5161
FR81,FI1B,5010
FR81,FI1C,5024
FR81,FI1D,5249
FR81,FI20,4220
FR81,FR10,1421
FR81,FR21,1377
FR81,FR22,1529
FR81,FR23,1670
FR81,FR24,1267
FR81,FR25,1801
FR81,FR26,926
FR81,FR30,1748
FR81,FR41,1475
FR81,FR42,1328
FR81,FR43,1040
FR81,FR51,1557
FR81,FR52,1780
FR81,FR53,1297
FR81,FR61,977
FR81,FR62,492
FR81,FR63,920
FR81,FR71,594
FR81,FR72,667
FR81,FR81,199
FR81,FR82,445
FR81,FR83,1641
FR81,HR03,2053
FR81,HR04,2106
FR81,HU10,2480
FR81,HU21,2348
FR81,HU22,2163
FR81,HU23,2227
FR81,HU31,2685
FR81,HU32,2757
FR81,HU33,2559
FR81,IE01,3613
FR81,IE02,3470
FR81,ITC1,1007
FR81,ITC2,961
FR81,ITC3,868
FR81,ITC4,1177
FR81,ITF1,1781
FR81,ITF2,1948
FR81,ITF3,1973
FR81,ITF4,2291
FR81,ITF5,2179
FR81,ITF6,2481
FR81,ITG1,2979
FR81,ITG2,1894
FR81,ITH1,1597
FR81,ITH2,1465
FR81,ITH3,1498
FR81,ITH4,1702
FR81,ITH5,1382
FR81,ITI1,1191
FR81,ITI2,1452
FR81,ITI3,1616
FR81,ITI4,1571
FR81,LT00,3291
FR81,LU00,1644
FR81,LV00,3541
FR81,MT00,3538
FR81,NL11,2333
FR81,NL12,2258
FR81,NL13,2259
FR81,NL21,2207
FR81,NL22,2103
FR81,NL23,2179
FR81,NL31,2156
FR81,NL32,2195
FR81,NL33,2104
FR81,NL34,2018
FR81,NL41,2048
FR81,NL42,1947
FR81,PL11,2664
FR81,PL12,2830
FR81,PL21,2650
FR81,PL22,2524
FR81,PL31,2950
FR81,PL32,2863
FR81,PL33,2745
FR81,PL34,2940
FR81,PL41,2513
FR81,PL42,2509
FR81,PL43,2338
FR81,PL51,2298
FR81,PL52,2454
FR81,PL61,2814
FR81,PL62,3068
FR81,PL63,2892
FR81,PT11,1572
FR81,PT15,1820
FR81,PT16,1575
FR81,PT17,1818
FR81,PT18,1604
FR81,PT20,7270
FR81,PT30,5320
FR81,RO11,2869
FR81,RO12,2969
FR81,RO21,3218
FR81,RO22,3271
FR81,RO31,3097
FR81,RO32,3144
FR81,RO41,2935
FR81,RO42,2735
FR81,SE11,3906
FR81,SE12,3858
FR81,SE21,3605
FR81,SE22,3231
FR81,SE23,3582
FR81,SE31,3872
FR81,SE32,4346
FR81,SE33,4827
FR81,SI01,1948
FR81,SI02,1764
FR81,SK01,2243
FR81,SK02,2363
FR81,SK03,2530
FR81,SK04,2764
FR81,UKC1,2757
FR81,UKC2,2806
FR81,UKD1,2871
FR81,UKD3,2718
FR81,UKD4,2767
FR81,UKD6,2690
FR81,UKD7,2695
FR81,UKE1,2681
FR81,UKE2,2730
FR81,UKE3,2649
FR81,UKE4,2713
FR81,UKF1,2584
FR81,UKF2,2534
FR81,UKF3,2560
FR81,UKG1,2575
FR81,UKG2,2616
FR81,UKG3,2595
FR81,UKH1,2517
FR81,UKH2,2453
FR81,UKH3,2407
FR81,UKI1,2450
FR81,UKI2,2480
FR81,UKJ1,2479
FR81,UKJ2,2444
FR81,UKJ3,2526
FR81,UKJ4,2359
FR81,UKK1,2568
FR81,UKK2,2581
FR81,UKK3,2790
FR81,UKK4,2695
FR81,UKL1,2719
FR81,UKL2,2666
FR81,UKM2,3099
FR81,UKM3,3032
FR81,UKM5,3295
FR81,UKM6,3345
FR81,UKN0,3571
FR82,AT11,2124
FR82,AT12,2103
FR82,AT13,2156
FR82,AT21,1578
FR82,AT22,1850
FR82,AT31,1819
FR82,AT32,1679
FR82,AT33,1430
FR82,AT34,1338
FR82,BE10,1901
FR82,BE21,2024
FR82,BE22,1987
FR82,BE23,2015
FR82,BE24,1942
FR82,BE25,2034
FR82,BE31,1891
FR82,BE32,1789
FR82,BE33,1881
FR82,BE34,1740
FR82,BE35,1818
FR82,BG31,2666
FR82,BG32,2834
FR82,BG33,2947
FR82,BG34,2851
FR82,BG41,2619
FR82,BG42,2748
FR82,CY00,5009
FR82,CZ01,1831
FR82,CZ02,1860
FR82,CZ03,1757
FR82,CZ04,1856
FR82,CZ05,1966
FR82,CZ06,1946
FR82,CZ07,2035
FR82,CZ08,2146
FR82,DE11,1518
FR82,DE12,1509
FR82,DE13,1336
FR82,DE14,1422
FR82,DE21,1571
FR82,DE22,1804
FR82,DE23,1770
FR82,DE24,1790
FR82,DE25,1660
FR82,DE26,1698
FR82,DE27,1585
FR82,DE30,2326
FR82,DE40,2285
FR82,DE50,2295
FR82,DE60,2445
FR82,DE71,1710
FR82,DE72,1776
FR82,DE73,1845
FR82,DE80,2540
FR82,DE91,2022
FR82,DE92,2091
FR82,DE93,2286
FR82,DE94,2207
FR82,DEA1,1952
FR82,DEA2,1887
FR82,DEA3,2058
FR82,DEA4,2061
FR82,DEA5,1962
FR82,DEB1,1779
FR82,DEB2,1680
FR82,DEB3,1559
FR82,DEC0,1609
FR82,DED2,2114
FR82,DED4,1987
FR82,DED5,2050
FR82,DEE0,2074
FR82,DEF0,2418
FR82,DEG0,1921
FR82,DK01,3135
FR82,DK02,3095
FR82,DK03,2893
FR82,DK04,3013
FR82,DK05,3160
FR82,EE00,3770
FR82,EL11,3134
FR82,EL12,3034
FR82,EL13,3067
FR82,EL14,3230
FR82,EL21,2864
FR82,EL22,3067
FR82,EL23,3101
FR82,EL24,3337
FR82,EL25,3327
FR82,EL30,3601
FR82,EL41,4064
FR82,EL42,4426
FR82,EL43,4726
FR82,ES11,2112
FR82,ES12,1879
FR82,ES13,1653
FR82,ES21,1525
FR82,ES22,1403
FR82,ES23,1299
FR82,ES24,1127
FR82,ES30,1461
FR82,ES41,1605
FR82,ES42,1537
FR82,ES43,1774
FR82,ES51,892
FR82,ES52,1495
FR82,ES53,1936
FR82,ES61,1965
FR82,ES62,1616
FR82,ES63,2353
FR82,ES64,2650
FR82,ES70,6915
FR82,FI19,5017
FR82,FI1B,4848
FR82,FI1C,4926
FR82,FI1D,5057
FR82,FI20,4151
FR82,FR10,1594
FR82,FR21,1442
FR82,FR22,1651
FR82,FR23,1768
FR82,FR24,1285
FR82,FR25,1993
FR82,FR26,940
FR82,FR30,1869
FR82,FR41,1487
FR82,FR42,1345
FR82,FR43,1066
FR82,FR51,1630
FR82,FR52,1863
FR82,FR53,1574
FR82,FR61,1321
FR82,FR62,808
FR82,FR63,1127
FR82,FR71,618
FR82,FR72,858
FR82,FR81,445
FR82,FR82,226
FR82,FR83,1326
FR82,HR03,1634
FR82,HR04,1790
FR82,HU10,2152
FR82,HU21,1987
FR82,HU22,1818
FR82,HU23,1903
FR82,HU31,2310
FR82,HU32,2363
FR82,HU33,2230
FR82,IE01,3728
FR82,IE02,3617
FR82,ITC1,645
FR82,ITC2,775
FR82,ITC3,519
FR82,ITC4,793
FR82,ITF1,1354
FR82,ITF2,1533
FR82,ITF3,1550
FR82,ITF4,1913
FR82,ITF5,1795
FR82,ITF6,2089
FR82,ITG1,2593
FR82,ITG2,1703
FR82,ITH1,1238
FR82,ITH2,1085
FR82,ITH3,1136
FR82,ITH4,1323
FR82,ITH5,1013
FR82,ITI1,821
FR82,ITI2,1086
FR82,ITI3,1233
FR82,ITI4,1224
FR82,LT00,3161
FR82,LU00,1628
FR82,LV00,3405
FR82,MT00,3163
FR82,NL11,2351
FR82,NL12,2333
FR82,NL13,2290
FR82,NL21,2205
FR82,NL22,2141
FR82,NL23,2198
FR82,NL31,2176
FR82,NL32,2227
FR82,NL33,2162
FR82,NL34,2091
FR82,NL41,2060
FR82,NL42,1984
FR82,PL11,2492
FR82,PL12,2706
FR82,PL21,2329
FR82,PL22,2236
FR82,PL31,2758
FR82,PL32,2600
FR82,PL33,2460
FR82,PL34,2892
FR82,PL41,2383
FR82,PL42,2386
FR82,PL43,2190
FR82,PL51,2133
FR82,PL52,2258
FR82,PL61,2695
FR82,PL62,2894
FR82,PL63,2748
FR82,PT11,1995
FR82,PT15,2149
FR82,PT16,1934
FR82,PT17,2165
FR82,PT18,1996
FR82,PT20,7640
FR82,PT30,5671
FR82,RO11,2563
FR82,RO12,2582
FR82,RO21,2890
FR82,RO22,2926
FR82,RO31,2763
FR82,RO32,2758
FR82,RO41,2601
FR82,RO42,2368
FR82,SE11,3811
FR82,SE12,3782
FR82,SE21,3513
FR82,SE22,3152
FR82,SE23,3453
FR82,SE31,3823
FR82,SE32,4240
FR82,SE33,4709
FR82,SI01,1610
FR82,SI02,1424
FR82,SK01,1875
FR82,SK02,1995
FR82,SK03,2156
FR82,SK04,2390
FR82,UKC1,2957
FR82,UKC2,2932
FR82,UKD1,2991
FR82,UKD3,2836
FR82,UKD4,2867
FR82,UKD6,2826
FR82,UKD7,2819
FR82,UKE1,2831
FR82,UKE2,2869
FR82,UKE3,2807
FR82,UKE4,2833
FR82,UKF1,2788
FR82,UKF2,2649
FR82,UKF3,2677
FR82,UKG1,2722
FR82,UKG2,2779
FR82,UKG3,2706
FR82,UKH1,2620
FR82,UKH2,2550
FR82,UKH3,2545
FR82,UKI1,2609
FR82,UKI2,2598
FR82,UKJ1,2623
FR82,UKJ2,2549
FR82,UKJ3,2645
FR82,UKJ4,2484
FR82,UKK1,2718
FR82,UKK2,2671
FR82,UKK3,2926
FR82,UKK4,2818
FR82,UKL1,2811
FR82,UKL2,2819
FR82,UKM2,3203
FR82,UKM3,3156
FR82,UKM5,3411
FR82,UKM6,3464
FR82,UKN0,3617
FR83,AT11,2268
FR83,AT12,2356
FR83,AT13,2352
FR83,AT21,1736
FR83,AT22,2066
FR83,AT31,2175
FR83,AT32,2102
FR83,AT33,1901
FR83,AT34,1965
FR83,BE10,2956
FR83,BE21,3086
FR83,BE22,3078
FR83,BE23,3114
FR83,BE24,3062
FR83,BE25,3210
FR83,BE31,3010
FR83,BE32,3034
FR83,BE33,2935
FR83,BE34,2819
FR83,BE35,2919
FR83,BG31,2726
FR83,BG32,2900
FR83,BG33,2992
FR83,BG34,2903
FR83,BG41,2738
FR83,BG42,2825
FR83,CY00,5096
FR83,CZ01,2270
FR83,CZ02,2270
FR83,CZ03,2085
FR83,CZ04,2256
FR83,CZ05,2333
FR83,CZ06,2054
FR83,CZ07,2160
FR83,CZ08,2259
FR83,DE11,2253
FR83,DE12,2363
FR83,DE13,2214
FR83,DE14,2160
FR83,DE21,2029
FR83,DE22,2233
FR83,DE23,2300
FR83,DE24,2362
FR83,DE25,2298
FR83,DE26,2453
FR83,DE27,2124
FR83,DE30,2925
FR83,DE40,2902
FR83,DE50,3134
FR83,DE60,3192
FR83,DE71,2653
FR83,DE72,2753
FR83,DE73,2691
FR83,DE80,3205
FR83,DE91,2735
FR83,DE92,2866
FR83,DE93,3040
FR83,DE94,3091
FR83,DEA1,2880
FR83,DEA2,2813
FR83,DEA3,2973
FR83,DEA4,2848
FR83,DEA5,2892
FR83,DEB1,2673
FR83,DEB2,2632
FR83,DEB3,2492
FR83,DEC0,2515
FR83,DED2,2660
FR83,DED4,2516
FR83,DED5,2642
FR83,DEE0,2664
FR83,DEF0,3206
FR83,DEG0,2509
FR83,DK01,4006
FR83,DK02,3963
FR83,DK03,3781
FR83,DK04,3851
FR83,DK05,3963
FR83,EE00,3824
FR83,EL11,3275
FR83,EL12,3125
FR83,EL13,3168
FR83,EL14,3295
FR83,EL21,2945
FR83,EL22,3131
FR83,EL23,3176
FR83,EL24,3463
FR83,EL25,3388
FR83,EL30,3698
FR83,EL41,4168
FR83,EL42,4628
FR83,EL43,4794
FR83,ES11,3257
FR83,ES12,2975
FR83,ES13,2743
FR83,ES21,2638
FR83,ES22,2521
FR83,ES23,2429
FR83,ES24,2257
FR83,ES30,2707
FR83,ES41,2707
FR83,ES42,2615
FR83,ES43,2865
FR83,ES51,2071
FR83,ES52,2655
FR83,ES53,3074
FR83,ES61,3054
FR83,ES62,2735
FR83,ES63,3486
FR83,ES64,3752
FR83,ES70,8032
FR83,FI19,5343
FR83,FI1B,5122
FR83,FI1C,5280
FR83,FI1D,5631
FR83,FI20,4928
FR83,FR10,2807
FR83,FR21,2555
FR83,FR22,2798
FR83,FR23,2921
FR83,FR24,2476
FR83,FR25,3101
FR83,FR26,2089
FR83,FR30,2927
FR83,FR41,2531
FR83,FR42,2342
FR83,FR43,2133
FR83,FR51,2755
FR83,FR52,2933
FR83,FR53,2641
FR83,FR61,2572
FR83,FR62,2012
FR83,FR63,2344
FR83,FR71,1772
FR83,FR72,2070
FR83,FR81,1641
FR83,FR82,1326
FR83,FR83,212
FR83,HR03,1739
FR83,HR04,1830
FR83,HU10,2244
FR83,HU21,2089
FR83,HU22,1938
FR83,HU23,2001
FR83,HU31,2461
FR83,HU32,2477
FR83,HU33,2318
FR83,IE01,4855
FR83,IE02,4771
FR83,ITC1,1352
FR83,ITC2,1452
FR83,ITC3,1117
FR83,ITC4,1374
FR83,ITF1,1499
FR83,ITF2,1671
FR83,ITF3,1682
FR83,ITF4,2027
FR83,ITF5,1935
FR83,ITF6,2230
FR83,ITG1,2428
FR83,ITG2,841
FR83,ITH1,1644
FR83,ITH2,1488
FR83,ITH3,1304
FR83,ITH4,1443
FR83,ITH5,1145
FR83,ITI1,945
FR83,ITI2,1231
FR83,ITI3,1332
FR83,ITI4,1299
FR83,LT00,3202
FR83,LU00,2699
FR83,LV00,3452
FR83,MT00,3247
FR83,NL11,3323
FR83,NL12,3374
FR83,NL13,3279
FR83,NL21,3153
FR83,NL22,3174
FR83,NL23,3252
FR83,NL31,3266
FR83,NL32,3308
FR83,NL33,3237
FR83,NL34,3193
FR83,NL41,3145
FR83,NL42,3015
FR83,PL11,2587
FR83,PL12,2759
FR83,PL21,2431
FR83,PL22,2334
FR83,PL31,2844
FR83,PL32,2681
FR83,PL33,2549
FR83,PL34,2904
FR83,PL41,2662
FR83,PL42,2850
FR83,PL43,2665
FR83,PL51,2455
FR83,PL52,2395
FR83,PL61,2842
FR83,PL62,3013
FR83,PL63,3091
FR83,PT11,3000
FR83,PT15,3277
FR83,PT16,3037
FR83,PT17,3276
FR83,PT18,3060
FR83,PT20,8783
FR83,PT30,6797
FR83,RO11,2616
FR83,RO12,2683
FR83,RO21,2909
FR83,RO22,3022
FR83,RO31,2809
FR83,RO32,2882
FR83,RO41,2673
FR83,RO42,2495
FR83,SE11,4683
FR83,SE12,4620
FR83,SE21,4364
FR83,SE22,4004
FR83,SE23,4267
FR83,SE31,4658
FR83,SE32,5034
FR83,SE33,5555
FR83,SI01,1718
FR83,SI02,1533
FR83,SK01,1995
FR83,SK02,2095
FR83,SK03,2244
FR83,SK04,2466
FR83,UKC1,4054
FR83,UKC2,4028
FR83,UKD1,4127
FR83,UKD3,3980
FR83,UKD4,4023
FR83,UKD6,3911
FR83,UKD7,4028
FR83,UKE1,3941
FR83,UKE2,4033
FR83,UKE3,3948
FR83,UKE4,3959
FR83,UKF1,3838
FR83,UKF2,3773
FR83,UKF3,3855
FR83,UKG1,3833
FR83,UKG2,3915
FR83,UKG3,3853
FR83,UKH1,3732
FR83,UKH2,3727
FR83,UKH3,3716
FR83,UKI1,3770
FR83,UKI2,3739
FR83,UKJ1,3748
FR83,UKJ2,3710
FR83,UKJ3,3782
FR83,UKJ4,3625
FR83,UKK1,3855
FR83,UKK2,3854
FR83,UKK3,4095
FR83,UKK4,3951
FR83,UKL1,3987
FR83,UKL2,3944
FR83,UKM2,4336
FR83,UKM3,4297
FR83,UKM5,4537
FR83,UKM6,4627
FR83,UKN0,4827
HR03,AT11,850
HR03,AT12,955
HR03,AT13,915
HR03,AT21,715
HR03,AT22,714
HR03,AT31,1033
HR03,AT32,958
HR03,AT33,1021
HR03,AT34,1290
HR03,BE10,2079
HR03,BE21,2145
HR03,BE22,2081
HR03,BE23,2248
HR03,BE24,2167
HR03,BE25,2223
HR03,BE31,2066
HR03,BE32,2115
HR03,BE33,2017
HR03,BE34,1849
HR03,BE35,1992
HR03,BG31,1031
HR03,BG32,1141
HR03,BG33,1292
HR03,BG34,1161
HR03,BG41,998
HR03,BG42,1080
HR03,CY00,3076
HR03,CZ01,1102
HR03,CZ02,1124
HR03,CZ03,1034
HR03,CZ04,1160
HR03,CZ05,1086
HR03,CZ06,913
HR03,CZ07,978
HR03,CZ08,1047
HR03,DE11,1382
HR03,DE12,1450
HR03,DE13,1576
HR03,DE14,1297
HR03,DE21,1097
HR03,DE22,1128
HR03,DE23,1272
HR03,DE24,1365
HR03,DE25,1340
HR03,DE26,1458
HR03,DE27,1231
HR03,DE30,1723
HR03,DE40,1700
HR03,DE50,2156
HR03,DE60,2064
HR03,DE71,1620
HR03,DE72,1712
HR03,DE73,1721
HR03,DE80,2017
HR03,DE91,1772
HR03,DE92,1845
HR03,DE93,2006
HR03,DE94,1972
HR03,DEA1,1828
HR03,DEA2,1773
HR03,DEA3,1924
HR03,DEA4,1801
HR03,DEA5,1792
HR03,DEB1,1688
HR03,DEB2,1736
HR03,DEB3,1511
HR03,DEC0,1601
HR03,DED2,1489
HR03,DED4,1489
HR03,DED5,1572
HR03,DEE0,1661
HR03,DEF0,2135
HR03,DEG0,1576
HR03,DK01,2921
HR03,DK02,2725
HR03,DK03,2652
HR03,DK04,2707
HR03,DK05,2819
HR03,EE00,2261
HR03,EL11,1361
HR03,EL12,1206
HR03,EL13,1192
HR03,EL14,1333
HR03,EL21,1174
HR03,EL22,1508
HR03,EL23,1341
HR03,EL24,1527
HR03,EL25,1609
HR03,EL30,1609
HR03,EL41,2115
HR03,EL42,2518
HR03,EL43,2557
HR03,ES11,3199
HR03,ES12,2938
HR03,ES13,2726
HR03,ES21,2717
HR03,ES22,2644
HR03,ES23,2695
HR03,ES24,2518
HR03,ES30,2881
HR03,ES41,2771
HR03,ES42,2836
HR03,ES43,3074
HR03,ES51,2351
HR03,ES52,2761
HR03,ES53,3194
HR03,ES61,3141
HR03,ES62,2884
HR03,ES63,3442
HR03,ES64,3781
HR03,ES70,7432
HR03,FI19,3545
HR03,FI1B,3315
HR03,FI1C,3442
HR03,FI1D,3799
HR03,FI20,3712
HR03,FR10,2286
HR03,FR21,1849
HR03,FR22,2041
HR03,FR23,2304
