start_location,end_location,total_distance
ITC2,BE25,1594
ITC2,BE31,1453
ITC2,BE32,1460
ITC2,BE33,1385
ITC2,BE34,1203
ITC2,BE35,1369
ITC2,BG31,2995
ITC2,BG32,3307
ITC2,BG33,3551
ITC2,BG34,3512
ITC2,BG41,2955
ITC2,BG42,3218
ITC2,CY00,5765
ITC2,CZ01,1752
ITC2,CZ02,1763
ITC2,CZ03,1583
ITC2,CZ04,1734
ITC2,CZ05,1961
ITC2,CZ06,1918
ITC2,CZ07,2077
ITC2,CZ08,2238
ITC2,DE11,1012
ITC2,DE12,987
ITC2,DE13,724
ITC2,DE14,865
ITC2,DE21,1096
ITC2,DE22,1308
ITC2,DE23,1352
ITC2,DE24,1418
ITC2,DE25,1254
ITC2,DE26,1285
ITC2,DE27,980
ITC2,DE30,2073
ITC2,DE40,2079
ITC2,DE50,1993
ITC2,DE60,2116
ITC2,DE71,1206
ITC2,DE72,1330
ITC2,DE73,1483
ITC2,DE80,2342
ITC2,DE91,1737
ITC2,DE92,1813
ITC2,DE93,1997
ITC2,DE94,1907
ITC2,DEA1,1550
ITC2,DEA2,1457
ITC2,DEA3,1652
ITC2,DEA4,1725
ITC2,DEA5,1551
ITC2,DEB1,1306
ITC2,DEB2,1191
ITC2,DEB3,1066
ITC2,DEC0,1061
ITC2,DED2,1848
ITC2,DED4,1668
ITC2,DED5,1770
ITC2,DEE0,1817
ITC2,DEF0,2240
ITC2,DEG0,1585
ITC2,DK01,2705
ITC2,DK02,2637
ITC2,DK03,2575
ITC2,DK04,2735
ITC2,DK05,2951
ITC2,EE00,4662
ITC2,EL11,3495
ITC2,EL12,3219
ITC2,EL13,3177
ITC2,EL14,3399
ITC2,EL21,3175
ITC2,EL22,3083
ITC2,EL23,3677
ITC2,EL24,3707
ITC2,EL25,4000
ITC2,EL30,3904
ITC2,EL41,4223
ITC2,EL42,4560
ITC2,EL43,4569
ITC2,ES11,3059
ITC2,ES12,2558
ITC2,ES13,2224
ITC2,ES21,2006
ITC2,ES22,1970
ITC2,ES23,2120
ITC2,ES24,1890
ITC2,ES30,2520
ITC2,ES41,2510
ITC2,ES42,2539
ITC2,ES43,3103
ITC2,ES51,1496
ITC2,ES52,2280
ITC2,ES53,1938
ITC2,ES61,3172
ITC2,ES62,2537
ITC2,ES63,3466
ITC2,ES64,3257
ITC2,ES70,6182
ITC2,FI19,5034
ITC2,FI1B,4780
ITC2,FI1C,4842
ITC2,FI1D,5607
ITC2,FI20,4145
ITC2,FR10,1195
ITC2,FR21,1068
ITC2,FR22,1312
ITC2,FR23,1472
ITC2,FR24,1147
ITC2,FR25,1628
ITC2,FR26,717
ITC2,FR30,1511
ITC2,FR41,947
ITC2,FR42,781
ITC2,FR43,550
ITC2,FR51,1508
ITC2,FR52,1906
ITC2,FR53,1370
ITC2,FR61,1538
ITC2,FR62,1269
ITC2,FR63,1096
ITC2,FR71,438
ITC2,FR72,787
ITC2,FR81,937
ITC2,FR82,731
ITC2,FR83,1031
ITC2,HR03,1533
ITC2,HR04,1618
ITC2,HU10,2078
ITC2,HU21,1929
ITC2,HU22,1751
ITC2,HU23,1870
ITC2,HU31,2358
ITC2,HU32,2456
ITC2,HU33,2245
ITC2,IE01,3291
ITC2,IE02,3043
ITC2,ITC1,229
ITC2,ITC2,46
ITC2,ITC3,498
ITC2,ITC4,374
ITC2,ITF1,1413
ITC2,ITF2,1637
ITC2,ITF3,1745
ITC2,ITF4,2077
ITC2,ITF5,2037
ITC2,ITF6,2397
ITC2,ITG1,2662
ITC2,ITG2,1465
ITC2,ITH1,811
ITC2,ITH2,693
ITC2,ITH3,747
ITC2,ITH4,1022
ITC2,ITH5,705
ITC2,ITI1,829
ITC2,ITI2,1157
ITC2,ITI3,1128
ITC2,ITI4,1352
ITC2,LT00,3753
ITC2,LU00,1116
ITC2,LV00,4147
ITC2,MT00,2986
ITC2,NL11,2006
ITC2,NL12,2009
ITC2,NL13,1928
ITC2,NL21,1809
ITC2,NL22,1729
ITC2,NL23,1853
ITC2,NL31,1776
ITC2,NL32,1840
ITC2,NL33,1754
ITC2,NL34,1672
ITC2,NL41,1642
ITC2,NL42,1493
ITC2,PL11,2648
ITC2,PL12,2924
ITC2,PL21,2512
ITC2,PL22,2379
ITC2,PL31,3080
ITC2,PL32,2839
ITC2,PL33,2729
ITC2,PL34,3294
ITC2,PL41,2438
ITC2,PL42,2456
ITC2,PL43,2203
ITC2,PL51,2174
ITC2,PL52,2314
ITC2,PL61,2725
ITC2,PL62,3095
ITC2,PL63,2913
ITC2,PT11,3175
ITC2,PT15,3682
ITC2,PT16,3346
ITC2,PT17,3609
ITC2,PT18,3463
ITC2,PT20,6471
ITC2,PT30,5574
ITC2,RO11,2782
ITC2,RO12,3036
ITC2,RO21,3448
ITC2,RO22,3632
ITC2,RO31,3210
ITC2,RO32,3270
ITC2,RO41,2874
ITC2,RO42,2479
ITC2,SE11,3847
ITC2,SE12,3741
ITC2,SE21,3277
ITC2,SE22,2795
ITC2,SE23,3260
ITC2,SE31,3846
ITC2,SE32,4560
ITC2,SE33,5310
ITC2,SI01,1393
ITC2,SI02,1195
ITC2,SK01,1879
ITC2,SK02,2022
ITC2,SK03,2253
ITC2,SK04,2546
ITC2,UKC1,2677
ITC2,UKC2,2752
ITC2,UKD1,2817
ITC2,UKD3,2543
ITC2,UKD4,2644
ITC2,UKD6,2524
ITC2,UKD7,2583
ITC2,UKE1,2447
ITC2,UKE2,2568
ITC2,UKE3,2446
ITC2,UKE4,2523
ITC2,UKF1,2352
ITC2,UKF2,2233
ITC2,UKF3,2284
ITC2,UKG1,2302
ITC2,UKG2,2400
ITC2,UKG3,2329
ITC2,UKH1,2096
ITC2,UKH2,2055
ITC2,UKH3,1967
ITC2,UKI1,1965
ITC2,UKI2,1965
ITC2,UKJ1,2097
ITC2,UKJ2,1947
ITC2,UKJ3,2071
ITC2,UKJ4,1854
ITC2,UKK1,2250
ITC2,UKK2,2228
ITC2,UKK3,2568
ITC2,UKK4,2390
ITC2,UKL1,2495
ITC2,UKL2,2430
ITC2,UKM2,3138
ITC2,UKM3,3125
ITC2,UKM5,3376
ITC2,UKM6,3464
ITC2,UKN0,3241
ITC3,AT11,1690
ITC3,AT12,1698
ITC3,AT13,1743
ITC3,AT21,1179
ITC3,AT22,1427
ITC3,AT31,1418
ITC3,AT32,1245
ITC3,AT33,1000
ITC3,AT34,861
ITC3,BE10,1861
ITC3,BE21,1952
ITC3,BE22,1881
ITC3,BE23,1961
ITC3,BE24,1885
ITC3,BE25,2025
ITC3,BE31,1837
ITC3,BE32,1866
ITC3,BE33,1749
ITC3,BE34,1578
ITC3,BE35,1771
ITC3,BG31,2853
ITC3,BG32,3190
ITC3,BG33,3462
ITC3,BG34,3413
ITC3,BG41,2819
ITC3,BG42,3110
ITC3,CY00,5610
ITC3,CZ01,1825
ITC3,CZ02,1832
ITC3,CZ03,1651
ITC3,CZ04,1812
ITC3,CZ05,2026
ITC3,CZ06,1918
ITC3,CZ07,2082
ITC3,CZ08,2237
ITC3,DE11,1215
ITC3,DE12,1254
ITC3,DE13,1010
ITC3,DE14,1052
ITC3,DE21,1174
ITC3,DE22,1375
ITC3,DE23,1449
ITC3,DE24,1560
ITC3,DE25,1382
ITC3,DE26,1470
ITC3,DE27,1097
ITC3,DE30,2182
ITC3,DE40,2184
ITC3,DE50,2249
ITC3,DE60,2360
ITC3,DE71,1499
ITC3,DE72,1642
ITC3,DE73,1717
ITC3,DE80,2505
ITC3,DE91,1964
ITC3,DE92,2063
ITC3,DE93,2245
ITC3,DE94,2201
ITC3,DEA1,1879
ITC3,DEA2,1763
ITC3,DEA3,1960
ITC3,DEA4,1981
ITC3,DEA5,1857
ITC3,DEB1,1604
ITC3,DEB2,1543
ITC3,DEB3,1375
ITC3,DEC0,1378
ITC3,DED2,1964
ITC3,DED4,1819
ITC3,DED5,1893
ITC3,DEE0,1973
ITC3,DEF0,2472
ITC3,DEG0,1745
ITC3,DK01,2915
ITC3,DK02,2877
ITC3,DK03,2820
ITC3,DK04,2947
ITC3,DK05,3191
ITC3,EE00,4779
ITC3,EL11,3377
ITC3,EL12,3045
ITC3,EL13,3007
ITC3,EL14,3235
ITC3,EL21,2582
ITC3,EL22,2586
ITC3,EL23,2907
ITC3,EL24,3435
ITC3,EL25,3211
ITC3,EL30,3718
ITC3,EL41,4038
ITC3,EL42,4417
ITC3,EL43,4222
ITC3,ES11,3157
ITC3,ES12,2639
ITC3,ES13,2294
ITC3,ES21,2056
ITC3,ES22,2037
ITC3,ES23,2235
ITC3,ES24,1971
ITC3,ES30,2533
ITC3,ES41,2595
ITC3,ES42,2530
ITC3,ES43,3095
ITC3,ES51,1520
ITC3,ES52,2236
ITC3,ES53,1893
ITC3,ES61,3165
ITC3,ES62,2501
ITC3,ES63,3446
ITC3,ES64,3195
ITC3,ES70,6167
ITC3,FI19,5217
ITC3,FI1B,4909
ITC3,FI1C,5024
ITC3,FI1D,5833
ITC3,FI20,4362
ITC3,FR10,1657
ITC3,FR21,1527
ITC3,FR22,1791
ITC3,FR23,1931
ITC3,FR24,1600
ITC3,FR25,2084
ITC3,FR26,1181
ITC3,FR30,1963
ITC3,FR41,1324
ITC3,FR42,1106
ITC3,FR43,1018
ITC3,FR51,1939
ITC3,FR52,2279
ITC3,FR53,1800
ITC3,FR61,1777
ITC3,FR62,1363
ITC3,FR63,1478
ITC3,FR71,816
ITC3,FR72,1159
ITC3,FR81,983
ITC3,FR82,577
ITC3,FR83,621
ITC3,HR03,1388
ITC3,HR04,1489
ITC3,HU10,2024
ITC3,HU21,1857
ITC3,HU22,1694
ITC3,HU23,1744
ITC3,HU31,2336
ITC3,HU32,2399
ITC3,HU33,2164
ITC3,IE01,3745
ITC3,IE02,3496
ITC3,ITC1,351
ITC3,ITC2,498
ITC3,ITC3,170
ITC3,ITC4,385
ITC3,ITF1,1126
ITC3,ITF2,1273
ITC3,ITF3,1329
ITC3,ITF4,1796
ITC3,ITF5,1655
ITC3,ITF6,1951
ITC3,ITG1,2260
ITC3,ITG2,1093
ITC3,ITH1,807
ITC3,ITH2,687
ITC3,ITH3,673
ITC3,ITH4,944
ITC3,ITH5,505
ITC3,ITI1,429
ITC3,ITI2,764
ITC3,ITI3,897
ITC3,ITI4,937
ITC3,LT00,3807
ITC3,LU00,1498
ITC3,LV00,4196
ITC3,MT00,2586
ITC3,NL11,2312
ITC3,NL12,2314
ITC3,NL13,2232
ITC3,NL21,2121
ITC3,NL22,2056
ITC3,NL23,2191
ITC3,NL31,2140
ITC3,NL32,2210
ITC3,NL33,2145
ITC3,NL34,2040
ITC3,NL41,2013
ITC3,NL42,1859
ITC3,PL11,2673
ITC3,PL12,2965
ITC3,PL21,2498
ITC3,PL22,2404
ITC3,PL31,3068
ITC3,PL32,2821
ITC3,PL33,2721
ITC3,PL34,3304
ITC3,PL41,2527
ITC3,PL42,2542
ITC3,PL43,2332
ITC3,PL51,2257
ITC3,PL52,2344
ITC3,PL61,2806
ITC3,PL62,3174
ITC3,PL63,3031
ITC3,PT11,3343
ITC3,PT15,3723
ITC3,PT16,3392
ITC3,PT17,3670
ITC3,PT18,3515
ITC3,PT20,6550
ITC3,PT30,5589
ITC3,RO11,2682
ITC3,RO12,2963
ITC3,RO21,3382
ITC3,RO22,3542
ITC3,RO31,3041
ITC3,RO32,3161
ITC3,RO41,2788
ITC3,RO42,2411
ITC3,SE11,4059
ITC3,SE12,3948
ITC3,SE21,3500
ITC3,SE22,3034
ITC3,SE23,3502
ITC3,SE31,4084
ITC3,SE32,4786
ITC3,SE33,5590
ITC3,SI01,1324
ITC3,SI02,1120
ITC3,SK01,1835
ITC3,SK02,1987
ITC3,SK03,2239
ITC3,SK04,2519
ITC3,UKC1,3142
ITC3,UKC2,3211
ITC3,UKD1,3265
ITC3,UKD3,3001
ITC3,UKD4,3089
ITC3,UKD6,2981
ITC3,UKD7,3040
ITC3,UKE1,2899
ITC3,UKE2,3018
ITC3,UKE3,2899
ITC3,UKE4,2970
ITC3,UKF1,2817
ITC3,UKF2,2683
ITC3,UKF3,2742
ITC3,UKG1,2760
ITC3,UKG2,2858
ITC3,UKG3,2787
ITC3,UKH1,2555
ITC3,UKH2,2510
ITC3,UKH3,2421
ITC3,UKI1,2411
ITC3,UKI2,2428
ITC3,UKJ1,2547
ITC3,UKJ2,2412
ITC3,UKJ3,2526
ITC3,UKJ4,2280
ITC3,UKK1,2694
ITC3,UKK2,2661
ITC3,UKK3,2995
ITC3,UKK4,2853
ITC3,UKL1,2920
ITC3,UKL2,2864
ITC3,UKM2,3569
ITC3,UKM3,3561
ITC3,UKM5,3803
ITC3,UKM6,3977
ITC3,UKN0,3716
ITC4,AT11,1412
ITC4,AT12,1426
ITC4,AT13,1467
ITC4,AT21,920
ITC4,AT22,1164
ITC4,AT31,1123
ITC4,AT32,924
ITC4,AT33,663
ITC4,AT34,523
ITC4,BE10,1612
ITC4,BE21,1676
ITC4,BE22,1599
ITC4,BE23,1704
ITC4,BE24,1622
ITC4,BE25,1778
ITC4,BE31,1575
ITC4,BE32,1609
ITC4,BE33,1498
ITC4,BE34,1318
ITC4,BE35,1493
ITC4,BG31,2602
ITC4,BG32,2949
ITC4,BG33,3229
ITC4,BG34,3137
ITC4,BG41,2616
ITC4,BG42,2887
ITC4,CY00,5433
ITC4,CZ01,1506
ITC4,CZ02,1515
ITC4,CZ03,1331
ITC4,CZ04,1501
ITC4,CZ05,1695
ITC4,CZ06,1597
ITC4,CZ07,1759
ITC4,CZ08,1923
ITC4,DE11,907
ITC4,DE12,970
ITC4,DE13,710
ITC4,DE14,730
ITC4,DE21,842
ITC4,DE22,1050
ITC4,DE23,1119
ITC4,DE24,1232
ITC4,DE25,1067
ITC4,DE26,1171
ITC4,DE27,774
ITC4,DE30,1866
ITC4,DE40,1874
ITC4,DE50,1950
ITC4,DE60,2050
ITC4,DE71,1201
ITC4,DE72,1319
ITC4,DE73,1411
ITC4,DE80,2210
ITC4,DE91,1662
ITC4,DE92,1748
ITC4,DE93,1962
ITC4,DE94,1914
ITC4,DEA1,1582
ITC4,DEA2,1477
ITC4,DEA3,1679
ITC4,DEA4,1678
ITC4,DEA5,1550
ITC4,DEB1,1314
ITC4,DEB2,1252
ITC4,DEB3,1073
ITC4,DEC0,1101
ITC4,DED2,1631
ITC4,DED4,1474
ITC4,DED5,1569
ITC4,DEE0,1674
ITC4,DEF0,2177
ITC4,DEG0,1428
ITC4,DK01,2627
ITC4,DK02,2570
ITC4,DK03,2511
ITC4,DK04,2658
ITC4,DK05,2896
ITC4,EE00,4434
ITC4,EL11,3119
ITC4,EL12,2864
ITC4,EL13,2826
ITC4,EL14,3051
ITC4,EL21,2795
ITC4,EL22,2824
ITC4,EL23,3350
ITC4,EL24,3369
ITC4,EL25,3707
ITC4,EL30,3585
ITC4,EL41,3902
ITC4,EL42,4237
ITC4,EL43,4274
ITC4,ES11,3406
ITC4,ES12,2893
ITC4,ES13,2580
ITC4,ES21,2354
ITC4,ES22,2323
ITC4,ES23,2496
ITC4,ES24,2227
ITC4,ES30,2830
ITC4,ES41,2870
ITC4,ES42,2847
ITC4,ES43,3401
ITC4,ES51,1811
ITC4,ES52,2564
ITC4,ES53,2219
ITC4,ES61,3396
ITC4,ES62,2839
ITC4,ES63,3753
ITC4,ES64,3506
ITC4,ES70,6474
ITC4,FI19,4863
ITC4,FI1B,4554
ITC4,FI1C,4670
ITC4,FI1D,5518
ITC4,FI20,4048
ITC4,FR10,1535
ITC4,FR21,1283
ITC4,FR22,1580
ITC4,FR23,1818
ITC4,FR24,1516
ITC4,FR25,1972
ITC4,FR26,1088
ITC4,FR30,1720
ITC4,FR41,1037
ITC4,FR42,811
ITC4,FR43,803
ITC4,FR51,1875
ITC4,FR52,2224
ITC4,FR53,1765
ITC4,FR61,1914
ITC4,FR62,1605
ITC4,FR63,1461
ITC4,FR71,791
ITC4,FR72,1141
ITC4,FR81,1270
ITC4,FR82,864
ITC4,FR83,900
ITC4,HR03,1205
ITC4,HR04,1254
ITC4,HU10,1744
ITC4,HU21,1578
ITC4,HU22,1408
ITC4,HU23,1498
ITC4,HU31,1997
ITC4,HU32,2102
ITC4,HU33,1893
ITC4,IE01,3562
ITC4,IE02,3292
ITC4,ITC1,332
ITC4,ITC2,374
ITC4,ITC3,385
ITC4,ITC4,126
ITC4,ITF1,1123
ITC4,ITF2,1340
ITC4,ITF3,1460
ITC4,ITF4,1732
ITC4,ITF5,1724
ITC4,ITF6,2067
ITC4,ITG1,2405
ITC4,ITG2,1446
ITC4,ITH1,483
ITC4,ITH2,362
ITC4,ITH3,418
ITC4,ITH4,677
ITC4,ITH5,408
ITC4,ITI1,579
ITC4,ITI2,872
ITC4,ITI3,838
ITC4,ITI4,1085
ITC4,LT00,3480
ITC4,LU00,1233
ITC4,LV00,3882
ITC4,MT00,2733
ITC4,NL11,2035
ITC4,NL12,2040
ITC4,NL13,1958
ITC4,NL21,1833
ITC4,NL22,1783
ITC4,NL23,1921
ITC4,NL31,1851
ITC4,NL32,1950
ITC4,NL33,1864
ITC4,NL34,1793
ITC4,NL41,1733
ITC4,NL42,1583
ITC4,PL11,2325
ITC4,PL12,2597
ITC4,PL21,2183
ITC4,PL22,2072
ITC4,PL31,2749
ITC4,PL32,2528
ITC4,PL33,2399
ITC4,PL34,2954
ITC4,PL41,2217
ITC4,PL42,2250
ITC4,PL43,1992
ITC4,PL51,1933
ITC4,PL52,2005
ITC4,PL61,2478
ITC4,PL62,2841
ITC4,PL63,2705
ITC4,PT11,3556
ITC4,PT15,3998
ITC4,PT16,3704
ITC4,PT17,3936
ITC4,PT18,3809
ITC4,PT20,6806
ITC4,PT30,5887
ITC4,RO11,2447
ITC4,RO12,2670
ITC4,RO21,3117
ITC4,RO22,3272
ITC4,RO31,2873
ITC4,RO32,2916
ITC4,RO41,2503
ITC4,RO42,2138
ITC4,SE11,3753
ITC4,SE12,3701
ITC4,SE21,3199
ITC4,SE22,2685
ITC4,SE23,3183
ITC4,SE31,3736
ITC4,SE32,4494
ITC4,SE33,5242
ITC4,SI01,1062
ITC4,SI02,854
ITC4,SK01,1541
ITC4,SK02,1713
ITC4,SK03,1951
ITC4,SK04,2229
ITC4,UKC1,2906
ITC4,UKC2,2962
ITC4,UKD1,3041
ITC4,UKD3,2775
ITC4,UKD4,2874
ITC4,UKD6,2758
ITC4,UKD7,2825
ITC4,UKE1,2665
ITC4,UKE2,2786
ITC4,UKE3,2664
ITC4,UKE4,2747
ITC4,UKF1,2590
ITC4,UKF2,2454
ITC4,UKF3,2491
ITC4,UKG1,2552
ITC4,UKG2,2651
ITC4,UKG3,2572
ITC4,UKH1,2316
ITC4,UKH2,2296
ITC4,UKH3,2202
ITC4,UKI1,2206
ITC4,UKI2,2209
ITC4,UKJ1,2338
ITC4,UKJ2,2172
ITC4,UKJ3,2330
ITC4,UKJ4,2072
ITC4,UKK1,2502
ITC4,UKK2,2465
ITC4,UKK3,2820
ITC4,UKK4,2621
ITC4,UKL1,2727
ITC4,UKL2,2667
ITC4,UKM2,3299
ITC4,UKM3,3318
ITC4,UKM5,3550
ITC4,UKM6,3682
ITC4,UKN0,3463
ITF1,AT11,1705
ITF1,AT12,1828
ITF1,AT13,1787
ITF1,AT21,1283
ITF1,AT22,1477
ITF1,AT31,1669
ITF1,AT32,1523
ITF1,AT33,1386
ITF1,AT34,1536
ITF1,BE10,2668
ITF1,BE21,2746
ITF1,BE22,2641
ITF1,BE23,2760
ITF1,BE24,2673
ITF1,BE25,2862
ITF1,BE31,2622
ITF1,BE32,2673
ITF1,BE33,2541
ITF1,BE34,2388
ITF1,BE35,2549
ITF1,BG31,2397
ITF1,BG32,2759
ITF1,BG33,3071
ITF1,BG34,2860
ITF1,BG41,2155
ITF1,BG42,2478
ITF1,CY00,4670
ITF1,CZ01,2163
ITF1,CZ02,2172
ITF1,CZ03,1958
ITF1,CZ04,2245
ITF1,CZ05,2293
ITF1,CZ06,1993
ITF1,CZ07,2107
ITF1,CZ08,2256
ITF1,DE11,1900
ITF1,DE12,1976
ITF1,DE13,1775
ITF1,DE14,1738
ITF1,DE21,1608
ITF1,DE22,1755
ITF1,DE23,1910
ITF1,DE24,2086
ITF1,DE25,1932
ITF1,DE26,2151
ITF1,DE27,1688
ITF1,DE30,2662
ITF1,DE40,2639
ITF1,DE50,2971
ITF1,DE60,3025
ITF1,DE71,2212
ITF1,DE72,2324
ITF1,DE73,2419
ITF1,DE80,3016
ITF1,DE91,2623
ITF1,DE92,2734
ITF1,DE93,2917
ITF1,DE94,2932
ITF1,DEA1,2614
ITF1,DEA2,2513
ITF1,DEA3,2696
ITF1,DEA4,2679
ITF1,DEA5,2554
ITF1,DEB1,2346
ITF1,DEB2,2304
ITF1,DEB3,2126
ITF1,DEC0,2152
ITF1,DED2,2405
ITF1,DED4,2253
ITF1,DED5,2390
ITF1,DEE0,2475
ITF1,DEF0,3183
ITF1,DEG0,2305
ITF1,DK01,3586
ITF1,DK02,3514
ITF1,DK03,3495
ITF1,DK04,3642
ITF1,DK05,3884
ITF1,EE00,4785
ITF1,EL11,2343
ITF1,EL12,1829
ITF1,EL13,1589
ITF1,EL14,1747
ITF1,EL21,1490
ITF1,EL22,1488
ITF1,EL23,1820
ITF1,EL24,1972
ITF1,EL25,2155
ITF1,EL30,2176
ITF1,EL41,2962
ITF1,EL42,3240
ITF1,EL43,2820
ITF1,ES11,4261
ITF1,ES12,3725
ITF1,ES13,3383
ITF1,ES21,3179
ITF1,ES22,3085
ITF1,ES23,3291
ITF1,ES24,2997
ITF1,ES30,3549
ITF1,ES41,3632
ITF1,ES42,3586
ITF1,ES43,4153
ITF1,ES51,2462
ITF1,ES52,3195
ITF1,ES53,2790
ITF1,ES61,4064
ITF1,ES62,3466
ITF1,ES63,4379
ITF1,ES64,4092
ITF1,ES70,7103
ITF1,FI19,5392
ITF1,FI1B,5043
ITF1,FI1C,5195
ITF1,FI1D,6090
ITF1,FI20,4918
ITF1,FR10,2596
ITF1,FR21,2351
ITF1,FR22,2681
ITF1,FR23,2890
ITF1,FR24,2546
ITF1,FR25,3049
ITF1,FR26,2133
ITF1,FR30,2774
ITF1,FR41,2147
ITF1,FR42,1874
ITF1,FR43,1883
ITF1,FR51,2907
ITF1,FR52,3293
ITF1,FR53,2754
ITF1,FR61,2803
ITF1,FR62,2446
ITF1,FR63,2456
ITF1,FR71,1786
ITF1,FR72,2114
ITF1,FR81,2064
ITF1,FR82,1579
ITF1,FR83,1098
ITF1,HR03,825
ITF1,HR04,1405
ITF1,HU10,1926
ITF1,HU21,1783
ITF1,HU22,1664
ITF1,HU23,1637
ITF1,HU31,2185
ITF1,HU32,2226
ITF1,HU33,1971
ITF1,IE01,4591
ITF1,IE02,4365
ITF1,ITC1,1284
ITF1,ITC2,1413
ITF1,ITC3,1126
ITF1,ITC4,1123
ITF1,ITF1,126
ITF1,ITF2,258
ITF1,ITF3,417
ITF1,ITF4,692
ITF1,ITF5,629
ITF1,ITF6,1047
ITF1,ITG1,1432
ITF1,ITG2,1191
ITF1,ITH1,1195
ITF1,ITH2,1093
ITF1,ITH3,927
ITF1,ITH4,1033
ITF1,ITH5,764
ITF1,ITI1,715
ITF1,ITI2,383
ITF1,ITI3,316
ITF1,ITI4,340
ITF1,LT00,3857
ITF1,LU00,2276
ITF1,LV00,4267
ITF1,MT00,1773
ITF1,NL11,3038
ITF1,NL12,3069
ITF1,NL13,2951
ITF1,NL21,2855
ITF1,NL22,2819
ITF1,NL23,2952
ITF1,NL31,2912
ITF1,NL32,2987
ITF1,NL33,2910
ITF1,NL34,2856
ITF1,NL41,2796
ITF1,NL42,2631
ITF1,PL11,2711
ITF1,PL12,2992
ITF1,PL21,2494
ITF1,PL22,2405
ITF1,PL31,3038
ITF1,PL32,2757
ITF1,PL33,2725
ITF1,PL34,3288
ITF1,PL41,2771
ITF1,PL42,3004
ITF1,PL43,2740
ITF1,PL51,2483
ITF1,PL52,2426
ITF1,PL61,3011
ITF1,PL62,3335
ITF1,PL63,3358
ITF1,PT11,4399
ITF1,PT15,4706
ITF1,PT16,4450
ITF1,PT17,4700
ITF1,PT18,4518
ITF1,PT20,7627
ITF1,PT30,6599
ITF1,RO11,2503
ITF1,RO12,2697
ITF1,RO21,3151
ITF1,RO22,3239
ITF1,RO31,2789
ITF1,RO32,2858
ITF1,RO41,2458
ITF1,RO42,2176
ITF1,SE11,4626
ITF1,SE12,4598
ITF1,SE21,4055
ITF1,SE22,3643
ITF1,SE23,4129
ITF1,SE31,4787
ITF1,SE32,5408
ITF1,SE33,6133
ITF1,SI01,1292
ITF1,SI02,1142
ITF1,SK01,1837
ITF1,SK02,1960
ITF1,SK03,2182
ITF1,SK04,2448
ITF1,UKC1,3976
ITF1,UKC2,4043
ITF1,UKD1,4117
ITF1,UKD3,3847
ITF1,UKD4,3924
ITF1,UKD6,3837
ITF1,UKD7,3901
ITF1,UKE1,3746
ITF1,UKE2,3856
ITF1,UKE3,3740
ITF1,UKE4,3799
ITF1,UKF1,3672
ITF1,UKF2,3539
ITF1,UKF3,3594
ITF1,UKG1,3626
ITF1,UKG2,3731
ITF1,UKG3,3645
ITF1,UKH1,3405
ITF1,UKH2,3353
ITF1,UKH3,3282
ITF1,UKI1,3284
ITF1,UKI2,3279
ITF1,UKJ1,3412
ITF1,UKJ2,3257
ITF1,UKJ3,3390
ITF1,UKJ4,3166
ITF1,UKK1,3591
ITF1,UKK2,3581
ITF1,UKK3,3910
ITF1,UKK4,3735
ITF1,UKL1,3812
ITF1,UKL2,3746
ITF1,UKM2,4417
ITF1,UKM3,4419
ITF1,UKM5,4623
ITF1,UKM6,4782
ITF1,UKN0,4602
ITF2,AT11,1893
ITF2,AT12,1999
ITF2,AT13,1999
ITF2,AT21,1489
ITF2,AT22,1674
ITF2,AT31,1891
ITF2,AT32,1752
ITF2,AT33,1628
ITF2,AT34,1761
ITF2,BE10,2896
ITF2,BE21,2957
ITF2,BE22,2885
ITF2,BE23,2998
ITF2,BE24,2902
ITF2,BE25,3077
ITF2,BE31,2857
ITF2,BE32,2898
ITF2,BE33,2762
ITF2,BE34,2608
ITF2,BE35,2779
ITF2,BG31,2005
ITF2,BG32,2386
ITF2,BG33,2628
ITF2,BG34,2424
ITF2,BG41,1852
ITF2,BG42,2123
ITF2,CY00,4415
ITF2,CZ01,2389
ITF2,CZ02,2389
ITF2,CZ03,2174
ITF2,CZ04,2446
ITF2,CZ05,2488
ITF2,CZ06,2200
ITF2,CZ07,2308
ITF2,CZ08,2447
ITF2,DE11,2132
ITF2,DE12,2199
ITF2,DE13,1985
ITF2,DE14,1967
ITF2,DE21,1839
ITF2,DE22,1982
ITF2,DE23,2119
ITF2,DE24,2298
ITF2,DE25,2162
ITF2,DE26,2383
ITF2,DE27,1916
ITF2,DE30,2867
ITF2,DE40,2879
ITF2,DE50,3175
ITF2,DE60,3229
ITF2,DE71,2433
ITF2,DE72,2552
ITF2,DE73,2640
ITF2,DE80,3226
ITF2,DE91,2822
ITF2,DE92,2967
ITF2,DE93,3114
ITF2,DE94,3134
ITF2,DEA1,2844
ITF2,DEA2,2741
ITF2,DEA3,2908
ITF2,DEA4,2901
ITF2,DEA5,2824
ITF2,DEB1,2555
ITF2,DEB2,2518
ITF2,DEB3,2315
ITF2,DEC0,2372
ITF2,DED2,2604
ITF2,DED4,2473
ITF2,DED5,2599
ITF2,DEE0,2718
ITF2,DEF0,3323
ITF2,DEG0,2536
ITF2,DK01,3764
ITF2,DK02,3695
ITF2,DK03,3699
ITF2,DK04,3837
ITF2,DK05,4073
ITF2,EE00,4907
ITF2,EL11,2105
ITF2,EL12,1698
ITF2,EL13,1448
ITF2,EL14,1594
ITF2,EL21,1302
